Participant_ID,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,bestgrade2,bestgrade3,bestgrade4,bestgrade5,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,div3filler,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,gender,instructbig5,instructintrinsic,instructmli,instructnfc,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mcmost1,mcmost2,mcmost3,mcmost4,mcmost5,mcsome1,mcsome2,mcsome3,mcsome4,mcsome5,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,worstgrade2,worstgrade3,worstgrade4,worstgrade5,year,Station,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,SRTFCorrect,NumberofDays,Pool1,Pool2a,Pool2b,Pool2c,Pool2d,Pool2e,Pool3,Pool4,Pool5a,Pool5b,Pool6,Pool7a,Pool7b,Pool7c,Pool7d,Pool7e,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool16c,Pool17,Pool18,Pool19a,Pool19b,Pool20,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bestgrade_order,bigfive_order,compcode_order,consent_order,debrief_order,demographics_order,elmques_order,elmstrong_order,elmweak_order,filler1_order,filler2_order,galinskyvignette_order,highpower_order,inlab_order,intrinsic_order,lowpower_order,mcfiller_order,mcmost_order,mcsome_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempagenf_order,tempagenm_order,tempcomf_order,tempcomm_order,tempestimate_order,tempfollowup_order,welcome_order,worstgrade_order,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,MonthLab,DayLab,YearLab,DaysSinceMonthLab,DaysSinceAugLab,MonthStart,DayStart,YearStart,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,MostEndorse,SomeEndorse,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
22.0,19,357.0,230,354,351,248,245,242,239,236,233,,,,,5.0,5.0,6.0,5.0,5.0,6.0,7.0,1.0,6.0,5.0,"3, 9, 6",8.0,7.0,8.0,8.0,9.0,4,1,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,15,1.0,6,Mathematics,0.0,2.0,1.0,0.0,2.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4,5.0,5.0,1.0,1.0,1.0,1.0,5,2.0,5.0,2.0,3.0,4.0,2.0,70,6.0,2.0,7.0,7.0,6.0,1.0,1,C,7.0,2.0,10.0,2,4,75.7,II-SR,20.0,7.0,B,Friday,5.0,Yes,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,143.9999947,26.0,27.0,2.0,7.0,4.0,5.0,3.0,6.0,,30.0,,,36.0,35.0,25.0,24.0,,21.0,22.0,23.0,,15.0,34.0,20.0,17.0,,16.0,18.0,33.0,31.0,37.0,32.0,28.0,0.0,29.0,14.0,11.0,13.0,12.0,,8.0,,,10.0,9.0,1.0,19.0,10.0,14.0,14.0,61.0,75.0,10.0,14.0,14.0,61.0,75.0,10,2,14,61,63,0.169014085,0.169014085,Pass,4.0,6.5,3.5,5.0,3.5,3.4666666669999997,6.0,3.666666667,5.0,5.0,5.0,2.25,LowPower,,5.0,NoCredentials,Female,WorstGrade,0.0,1.0,1.0,1.0,1.0,4.0,+,AgenticMale,Agentic,MaleTarget,8.0,0.484126984,1.0,0.0
221.0,18,357.0,330,354,351,348,345,342,339,336,333,A,8.0,1.0,1.0,2.0,5.0,6.0,2.0,3.0,7.0,5.0,6.0,6.0,6.0,390696339,7.0,2.0,3.0,6.0,5.0,2,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,7,2.0,4,Psychology,-2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,3.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,1.0,3,3.0,3.0,1.0,1.0,5.0,1.0,2,5.0,6.0,2.0,4.0,3.0,3.0,72,6.0,3.0,6.0,6.0,5.0,1.0,3,,,,,1,3,74.1,II-SR,10.0,6.0,C,Friday,5.0,,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,114.999998,14.0,29.0,8.0,12.0,10.0,13.0,11.0,9.0,2.0,30.0,,,36.0,35.0,19.0,18.0,,24.0,25.0,26.0,23.0,3.0,33.0,,16.0,15.0,,17.0,27.0,32.0,37.0,34.0,31.0,0.0,28.0,7.0,4.0,6.0,5.0,,,,20.0,22.0,21.0,1.0,,11.0,24.0,14.0,92.0,116.0,11.0,24.0,14.0,92.0,116.0,10,2,14,61,63,0.7464788729999999,0.7464788729999999,Pass,2.5,4.0,1.5,4.0,2.0,2.4666666669999997,5.0,1.6666666669999999,3.0,3.0,6.0,2.5,HighPower,2.0,,Credentials,Male,BestGrade,0.0,0.0,1.0,1.0,1.0,3.0,+,CommunalMale,Communal,MaleTarget,4.6,-1.515873016,1.0,1.0
222.0,18,357.0,329,352,349,347,344,341,338,335,332,A,6.0,,1.0,6.0,2.0,6.0,7.0,5.0,4.0,5.0,6.0,4.0,3.0,"3,9,6,9,6,3,3,9",7.0,4.0,5.0,4.0,5.0,7,2,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,5,2.0,7,Undeclared,0.0,1.0,2.0,0.0,1.0,,,,,,1.0,2.0,2.0,2.0,2.0,6.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,8,,,,,,1.0,4,6.0,5.0,4.0,4.0,2.0,4.0,79,5.0,3.0,6.0,7.0,4.0,1.0,,,,,,1,2,74.4,II-SR,20.0,2.0,C,Friday,4.0,,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,108.0000001,13.0,27.0,7.0,10.0,8.0,11.0,12.0,9.0,24.0,30.0,,,36.0,35.0,26.0,25.0,,3.0,4.0,5.0,2.0,6.0,34.0,,19.0,,18.0,20.0,31.0,32.0,37.0,28.0,33.0,0.0,29.0,17.0,14.0,16.0,15.0,,,,21.0,23.0,22.0,1.0,,11.0,24.0,14.0,92.0,116.0,11.0,24.0,14.0,92.0,116.0,10,2,14,61,63,0.7464788729999999,0.7464788729999999,Pass,5.0,4.0,5.0,5.5,5.5,3.133333333,2.5,3.5,,,5.0,3.5,,,4.0,NoCredentials,Male,BestGrade,1.0,0.0,0.0,1.0,1.0,3.0,+,CommunalMale,Communal,MaleTarget,5.0,0.317460317,1.0,0.0
225.0,18,357.0,330,354,351,348,345,342,339,336,333,A,5.0,3.0,1.0,5.0,4.0,6.0,4.0,6.0,4.0,5.0,2.0,5.0,4.0,"3,9,90,,63",5.0,4.0,4.0,6.0,4.0,4,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,40,1.0,5,Psychology,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,30,3.0,4.0,1.0,1.0,4.0,2.0,50,1.0,5.0,3.0,4.0,3.0,2.0,75,6.0,2.0,6.0,6.0,5.0,2.0,50,,,,,2,2,73.4,II-SR,10.0,6.0,B,Friday,4.0,"No, missed 1",71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,240.9999954,13.0,29.0,7.0,9.0,11.0,8.0,10.0,12.0,18.0,27.0,,,36.0,35.0,20.0,,19.0,3.0,4.0,5.0,2.0,6.0,33.0,,25.0,24.0,,26.0,30.0,31.0,37.0,34.0,28.0,0.0,32.0,17.0,14.0,16.0,15.0,,,,21.0,23.0,22.0,1.0,,11.0,25.0,14.0,92.0,117.0,11.0,25.0,14.0,92.0,117.0,10,2,14,61,63,0.76056338,0.76056338,Pass,5.0,6.0,4.5,4.5,3.5,2.4666666669999997,5.0,3.333333333,3.0,4.0,5.0,2.5,HighPower,5.0,,Credentials,Male,BestGrade,0.0,1.0,0.0,0.0,0.0,1.0,-,CommunalMale,Communal,MaleTarget,4.6,0.150793651,-1.0,0.0
226.0,18,357.0,140,354,351,258,250,252,149,146,143,A,10.0,1.0,1.0,6.0,7.0,5.0,7.0,5.0,5.0,6.0,7.0,3.0,3.0,"3, 9, 6, 9, 3, 3, 9",6.0,5.0,3.0,5.0,5.0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3,1.0,5,Psychology,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,4,3.0,4.0,1.0,1.0,3.0,1.0,6,6.0,3.0,4.0,3.0,3.0,3.0,76,6.0,2.0,7.0,7.0,5.0,2.0,2,,,,,1,3,73.4,II-SR,20.0,7.0,B,Friday,4.0,Yes,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,134.0000068,7.0,31.0,13.0,16.0,14.0,18.0,17.0,15.0,12.0,28.0,,,36.0,35.0,6.0,,5.0,9.0,10.0,11.0,,26.0,30.0,8.0,20.0,,19.0,21.0,32.0,34.0,37.0,27.0,33.0,0.0,29.0,25.0,22.0,24.0,23.0,,,,2.0,4.0,3.0,1.0,,11.0,25.0,14.0,92.0,117.0,11.0,25.0,14.0,92.0,117.0,10,2,14,61,63,0.76056338,0.76056338,Pass,5.0,3.0,4.5,3.5,6.0,1.8,3.5,2.0,3.0,4.0,3.0,3.25,LowPower,,2.0,NoCredentials,Female,BestGrade,1.0,1.0,1.0,1.0,0.0,4.0,+,CommunalMale,Communal,MaleTarget,4.8,-1.182539683,-1.0,0.0
227.0,19,357.0,331,354,351,348,345,342,339,336,333,B,6.0,3.0,5.0,3.0,4.0,7.0,5.0,7.0,6.0,7.0,1.0,6.0,2.0,"3,9, 6, 63,",7.0,6.0,8.0,7.0,6.0,4,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,20,2.0,15,Biology,0.0,3.0,2.0,0.0,1.0,,,,,,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,2.0,2.0,25,3.0,3.0,1.0,1.0,3.0,2.0,25,3.0,3.0,3.0,4.0,3.0,3.0,73,6.0,4.0,5.0,4.0,2.0,1.0,7,,,,,2,2,73.5,SR-II,10.0,7.0,C,Friday,4.0,,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,131.99999309999998,3.0,27.0,12.0,15.0,14.0,16.0,13.0,17.0,2.0,33.0,,,36.0,35.0,19.0,,18.0,9.0,10.0,11.0,8.0,23.0,31.0,,25.0,,24.0,26.0,34.0,28.0,37.0,29.0,30.0,0.0,32.0,7.0,4.0,6.0,5.0,,20.0,,,22.0,21.0,1.0,,11.0,25.0,14.0,92.0,117.0,11.0,25.0,14.0,92.0,117.0,10,2,14,61,63,0.76056338,0.76056338,Pass,6.5,7.0,2.5,5.5,3.5,3.133333333,4.0,3.833333333,3.0,3.0,3.0,2.75,HighPower,,4.0,NoCredentials,Female,BestGrade,0.0,0.0,0.0,0.0,1.0,1.0,-,AgenticMale,Agentic,MaleTarget,6.8,0.650793651,-1.0,0.0
229.0,19,357.0,330,354,351,348,345,342,339,336,333,,,,,3.0,3.0,6.0,5.0,6.0,6.0,6.0,3.0,5.0,3.0,39696339,6.0,6.0,6.0,4.0,6.0,2,2,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3,1.0,4,English,1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4,3.0,5.0,1.0,1.0,3.0,2.0,3,3.0,6.0,3.0,3.0,4.0,2.0,75,5.0,2.0,7.0,7.0,5.0,2.0,7,B,8.0,3.0,3.0,2,2,73.7,II-SR,10.0,6.0,A,Friday,5.0,Yes,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,198.0000029,26.0,32.0,20.0,23.0,25.0,22.0,21.0,24.0,,30.0,,,36.0,35.0,19.0,18.0,,15.0,16.0,17.0,,13.0,29.0,14.0,11.0,10.0,,12.0,31.0,27.0,37.0,28.0,33.0,0.0,34.0,9.0,6.0,8.0,7.0,2.0,,,,4.0,3.0,1.0,5.0,11.0,25.0,14.0,92.0,117.0,11.0,25.0,14.0,92.0,117.0,10,2,14,61,63,0.76056338,0.76056338,Pass,5.5,5.5,2.5,5.5,4.0,2.733333333,6.0,3.166666667,3.0,5.0,6.0,2.5,LowPower,4.0,,Credentials,Male,WorstGrade,1.0,1.0,0.0,0.0,0.0,2.0,-,AgenticFemale,Agentic,FemaleTarget,5.6,-0.015873016,1.0,1.0
23.0,24,357.0,330,354,351,348,345,342,339,336,333,,,,,2.0,6.0,5.0,6.0,4.0,5.0,6.0,2.0,5.0,7.0,3 9 6 9 6 3 3,6.0,5.0,5.0,6.0,5.0,2,2,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3,1.0,3,Psychology,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,4,5.0,5.0,1.0,1.0,1.0,2.0,6,5.0,6.0,4.0,4.0,3.0,3.0,74,3.0,2.0,6.0,6.0,4.0,2.0,2,B,3.0,5.0,2.0,3,3,75.7,SR-II,10.0,7.0,C,Friday,4.0,,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,159.000002,7.0,29.0,13.0,14.0,16.0,18.0,17.0,15.0,,34.0,,,36.0,35.0,12.0,11.0,,23.0,24.0,25.0,,26.0,33.0,22.0,20.0,19.0,,21.0,27.0,28.0,37.0,32.0,31.0,0.0,30.0,5.0,2.0,4.0,3.0,,,,8.0,10.0,9.0,1.0,6.0,10.0,14.0,14.0,61.0,75.0,10.0,14.0,14.0,61.0,75.0,10,2,14,61,63,0.169014085,0.169014085,Pass,2.5,5.5,2.5,4.0,4.5,3.333333333,6.0,2.833333333,5.0,5.0,6.0,3.0,LowPower,5.0,,Credentials,Male,WorstGrade,0.0,1.0,0.0,0.0,0.0,1.0,-,CommunalMale,Communal,MaleTarget,5.4,-0.34920634899999997,1.0,0.0
231.0,21,357.0,330,354,351,348,345,342,339,336,333,,,,,3.0,6.0,6.0,6.0,6.0,7.0,7.0,1.0,7.0,4.0,"3,9,0,1",8.0,5.0,2.0,6.0,5.0,4,2,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,8,2.0,,psy,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,9,3.0,3.0,1.0,2.0,5.0,2.0,8,4.0,5.0,4.0,4.0,3.0,4.0,70,6.0,2.0,7.0,7.0,4.0,1.0,7,B,3.0,5.0,8.0,3,3,75.5,SR-II,10.0,7.0,B,Friday,3.0,No. 1 missed,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,174.99999440000002,2.0,32.0,9.0,14.0,10.0,11.0,12.0,13.0,,34.0,,,36.0,35.0,4.0,,3.0,20.0,21.0,22.0,19.0,5.0,27.0,,7.0,6.0,,8.0,29.0,31.0,37.0,33.0,28.0,0.0,30.0,26.0,23.0,25.0,24.0,,,15.0,,17.0,16.0,1.0,18.0,12.0,2.0,14.0,122.0,124.0,12.0,2.0,14.0,122.0,124.0,10,2,14,61,63,0.85915493,0.85915493,Pass,5.0,6.5,2.0,4.5,3.5,3.066666667,4.0,3.5,3.0,3.0,5.0,3.25,HighPower,5.0,,Credentials,Male,WorstGrade,1.0,0.0,1.0,0.0,1.0,3.0,+,CommunalFemale,Communal,FemaleTarget,5.2,0.317460317,-1.0,0.0
232.0,19,357.0,330,354,351,348,345,342,339,336,333,A,3.0,4.0,1.0,6.0,5.0,5.0,5.0,6.0,1.0,7.0,5.0,6.0,3.0,"3, 6, 9",6.0,6.0,6.0,7.0,7.0,2,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,30,1.0,9,Economics/Administrative Studies,0.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,14,5.0,5.0,1.0,1.0,4.0,1.0,8,5.0,6.0,4.0,4.0,2.0,5.0,75,6.0,3.0,6.0,6.0,4.0,1.0,5,,,,,2,3,75.7,SR-II,20.0,6.0,B,Monday,5.0,No missed 4,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,116.99999469999999,5.0,34.0,21.0,22.0,24.0,26.0,25.0,23.0,16.0,30.0,,,36.0,35.0,15.0,14.0,,10.0,11.0,12.0,,13.0,29.0,9.0,3.0,,2.0,4.0,27.0,31.0,37.0,32.0,28.0,0.0,33.0,20.0,17.0,19.0,18.0,,6.0,,,8.0,7.0,1.0,,12.0,2.0,14.0,122.0,124.0,12.0,2.0,14.0,122.0,124.0,10,2,14,61,63,0.85915493,0.85915493,Pass,5.5,4.0,6.5,5.0,3.5,2.933333333,6.0,3.0,5.0,5.0,6.0,3.75,LowPower,,2.0,NoCredentials,Male,BestGrade,0.0,1.0,0.0,1.0,1.0,3.0,+,AgenticMale,Agentic,MaleTarget,6.4,-0.182539683,1.0,0.0
234.0,20,357.0,331,354,351,349,346,343,340,337,334,B+,10.0,1.0,1.0,1.0,6.0,5.0,1.0,6.0,6.0,5.0,7.0,7.0,4.0,39696339,7.0,3.0,4.0,4.0,5.0,4,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,4,1.0,5,Language,0.0,3.0,1.0,0.0,1.0,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,40,3.0,4.0,1.0,2.0,3.0,2.0,25,3.0,1.0,1.0,5.0,3.0,3.0,78,3.0,3.0,6.0,4.0,1.0,2.0,30,,,,,3,3,76.2,II-SR,20.0,6.0,C,Friday,4.0,,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,117.00000279999999,8.0,28.0,9.0,13.0,11.0,10.0,12.0,14.0,7.0,32.0,,,36.0,35.0,6.0,5.0,,17.0,18.0,19.0,16.0,15.0,30.0,,3.0,,2.0,4.0,34.0,27.0,37.0,29.0,31.0,0.0,33.0,26.0,23.0,25.0,24.0,20.0,,,,22.0,21.0,1.0,,12.0,2.0,14.0,122.0,124.0,12.0,2.0,14.0,122.0,124.0,10,2,14,61,63,0.85915493,0.85915493,Pass,5.0,3.0,1.5,3.5,1.0,2.733333333,6.0,3.833333333,3.0,4.0,1.0,2.0,HighPower,,3.0,NoCredentials,Female,BestGrade,1.0,1.0,0.0,0.0,0.0,2.0,-,AgenticFemale,Agentic,FemaleTarget,4.6,0.650793651,1.0,0.0
235.0,21,357.0,330,354,351,348,345,342,339,336,333,A-,8.0,2.0,4.0,7.0,3.0,6.0,1.0,6.0,2.0,6.0,5.0,7.0,5.0,3 9 6 9 6 3 3 9,7.0,5.0,6.0,6.0,7.0,2,2,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,4,1.0,2,Biology,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2,3.0,3.0,1.0,1.0,4.0,1.0,6,2.0,6.0,3.0,4.0,4.0,3.0,80,6.0,4.0,7.0,7.0,4.0,1.0,3,,,,,4,2,76.2,SR-II,10.0,6.0,A,Monday,5.0,Yes,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,91.99999825,9.0,29.0,21.0,25.0,22.0,23.0,24.0,26.0,7.0,30.0,,,36.0,35.0,6.0,5.0,,18.0,19.0,20.0,,8.0,32.0,17.0,11.0,10.0,,12.0,33.0,31.0,37.0,28.0,27.0,0.0,34.0,16.0,13.0,15.0,14.0,,,2.0,,4.0,3.0,1.0,,12.0,2.0,14.0,122.0,124.0,12.0,2.0,14.0,122.0,124.0,10,2,14,61,63,0.85915493,0.85915493,Pass,4.5,4.5,6.5,5.5,1.0,2.733333333,6.0,2.833333333,3.0,3.0,6.0,2.5,LowPower,5.0,,Credentials,Male,BestGrade,1.0,1.0,1.0,1.0,1.0,5.0,+,CommunalFemale,Communal,FemaleTarget,6.2,-0.34920634899999997,1.0,0.0
237.0,21,357.0,330,354,351,348,345,342,339,336,333,,,,,3.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,5.0,"3,90, 39, 9, 63, 92",5.0,5.0,6.0,4.0,3.0,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,10,1.0,10,Business Economics,1.0,1.0,1.0,0.0,2.0,,,,,,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,10,3.0,4.0,1.0,1.0,5.0,1.0,10,5.0,2.0,5.0,3.0,2.0,5.0,77,6.0,3.0,6.0,7.0,4.0,1.0,3,B-,2.0,7.0,7.0,4,3,76.1,II-SR,10.0,7.0,B,Friday,4.0,Yes,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,203.9999993,22.0,31.0,12.0,16.0,14.0,15.0,17.0,13.0,,33.0,,,36.0,35.0,3.0,2.0,,19.0,20.0,21.0,,11.0,27.0,18.0,8.0,,7.0,9.0,28.0,32.0,37.0,34.0,30.0,0.0,29.0,26.0,23.0,25.0,24.0,,,,4.0,6.0,5.0,1.0,10.0,12.0,2.0,14.0,122.0,124.0,12.0,2.0,14.0,122.0,124.0,10,2,14,61,63,0.85915493,0.85915493,Pass,4.0,5.5,3.0,3.0,5.5,2.733333333,4.5,2.666666667,3.0,4.0,2.0,4.25,LowPower,,4.0,NoCredentials,Female,WorstGrade,1.0,1.0,0.0,1.0,1.0,4.0,+,CommunalMale,Communal,MaleTarget,4.6,-0.515873016,1.0,0.0
239.0,19,357.0,330,354,351,348,345,342,339,336,333,My best grade was an 89%.,10.0,3.0,10.0,6.0,5.0,2.0,5.0,7.0,2.0,7.0,5.0,3.0,1.0,"9, 6, 63, 90,",,,,,,4,1,1.0,1.0,,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,2.0,5,Political Science,0.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,3.0,3.0,4.0,1.0,1.0,4.0,5.0,3.0,1.0,2,4.0,3.0,1.0,1.0,1.0,1.0,5,3.0,5.0,4.0,4.0,3.0,3.0,room temp. 71,7.0,2.0,6.0,6.0,4.0,1.0,,,,,,2,3,74.8,SR-II,10.0,7.0,C,Friday,5.0,,71,1,1,0,1,0,0,4.0,0.5,0.0,,0,1,0,0,0,0,1,1.0,1.0,5.0,55.0,1350,5400.0,300.0,1,0,0,3,1,1,,,Plastic,239.9999932,26.0,27.0,9.0,11.0,13.0,12.0,14.0,10.0,15.0,29.0,,,36.0,35.0,22.0,,21.0,6.0,7.0,8.0,5.0,16.0,31.0,,3.0,2.0,,4.0,28.0,30.0,37.0,32.0,33.0,0.0,34.0,20.0,17.0,19.0,18.0,,,23.0,,25.0,24.0,1.0,,12.0,3.0,14.0,122.0,125.0,12.0,3.0,14.0,122.0,125.0,10,2,14,61,63,0.8732394370000001,0.8732394370000001,Pass,7.0,2.5,6.0,5.0,5.0,3.666666667,5.0,4.333333333,4.0,3.0,5.0,3.0,HighPower,5.0,,Credentials,Female,BestGrade,,0.0,1.0,1.0,1.0,,,CommunalFemale,Communal,FemaleTarget,,1.1507936509999999,-1.0,0.0
